id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
5150,Valigar,"",,3,,,"",,FR,T,-1.06593310711996,28,29,8220416,
3215,WeiXu,,,3,3112,2,,,US,P,-0.561993753565216,28,29,8227267,
18150,张家良,,,3,,,,,CN,P,-1.83871525500754,28,29,8215329,
10077,IrishLad,,,3,,,,,US,P,-1.92863123531358,176,177,8215692,
1583,jjonga,김종화,1988-04-02,3,547,1,,,KR,P,,25,26,8212046,Kim Jong Hwa
1841,MaeLStroM,,,3,,,,,KR,P,-0.437066991808898,28,29,8214798,
5265,MisS,韩懿莹,,3,4382,3,MisS,,CN,P,-0.756494000861537,25,26,8210129,Han Yiying
5148,Negation,,,3,,,,,FR,T,-0.939171759712778,28,29,8207437,
193,GoOdy,Sascha Lupp,1985-10-27,2,1221,2,GoOdy,113,DE,T,-1.65292551668106,267,268,8218652,""
196,HaNfy,Fabian Kattner,1989-08-14,2,2515,2,Hanfy,463,DE,Z,-1.10356432352045,227,228,8209847,
593,Maker,Ricardo Flores,,2,2290,2,Maker,67,MX,T,-1.63068994569671,188,189,8219131,
883,GoatSwarm,Loke Nielsen,,2,,0,,,SE,Z,-1.01037436231174,69,70,8221792,
1331,Rigid,Coy Brown,,2,1632,2,,,US,Z,-0.562460184776847,32,33,8207707,
1700,firebathero,이성은,1988-03-02,2,,,firebathero,,KR,P,-0.647313025743929,31,32,8211063,Lee Sung Eun
1706,JuNi,유준희,1989-11-06,2,,,JuNi,,KR,Z,-0.789156431792283,58,59,8207995,Yoo Jun Hee
1878,MagicGirl,,,2,,,,,KR,T,-0.520526320768222,28,29,8226979,
2436,howser,李嘉骏,,2,,0,,,CN,P,-0.616803851891331,32,33,8221535,Li Jiajun
8090,SaraNghae,Anthony Tang,,2,,0,,,US,T,-1.49750003460997,79,80,8220946,
8136,Sakya,吕铁成,,2,,0,Sakya,,CN,Z,-1.68662005938755,110,111,8216135,Lyu Tiecheng
9872,finale,,,2,,,,,KR,T,-1.04114671708776,28,29,8208419,
9995,Reinca,Théo Herbin,,3,,,"",,FR,T,-1.63769247584562,97,98,8215720,""
11890,Parodix,Sebastian Siarczyński,,3,,0,"",,PL,P,-1.82271521678067,86,87,8224186,""
7423,ViTaL,"",,4,,,"",,AU,T,-0.974118842177385,56,57,8223973,
7478,Elwar,,,,,,,,AU,T,-0.765448230488887,28,29,8221411,
21859,ErrorЗOЗ,,,,,0,,,RU,P,-2.12828904103353,45,46,8223894,
18471,Escholat,,,,,,,,RU,P,-1.78171153378097,28,29,8212641,
10667,Osath,"",,,,,"",,KR,Z,-1.09432898492775,28,29,8220263,""
17533,OumY,,,,,,,,CN,Z,-1.74514872377564,28,29,8214280,
23043,teryagov,,,,,,,,,T,-2.11910963553423,27,28,8215199,
13127,ThePotato,"",,,,,"",,SE,P,-1.43987429330375,27,28,8224532,""
122,Clide,한규종,1987-11-04,2,114,3,Clide,203,KR,T,-0.637717675411593,65,66,8211118,Han Kyu Jong
314,PhoeNix,전영식,1990-11-08,2,1948,3,PhoeNix,141,KR,Z,-1.42515912639954,177,178,8219342,Jeon Young Sik
1384,Elroye,Eloi Quach,,2,4148,2,"",,CH,Z,-1.25685020323332,194,195,8209221,""
4278,Jamesykins,James Bartlett-House,,2,,0,,,UK,Z,-1.6748063695382,183,184,8225175,
2256,SeeDs,Axel Blondé,,2,,,"",,FR,T,-0.891976434861167,64,65,8217913,
5604,Calt,Eetu Laustela,,2,,0,"",,FI,T,-2.09859357367562,215,216,8220825,""
17481,DeeDan,,,3,,0,,,RU,T,-1.82348374379341,66,67,8219443,
735,Kimo,Hakim Zouaghi,,,4112,2,,,FR,P,-1.66554266506698,219,220,8215512,
4481,Kingdom,Evan Ball,,,,0,,,US,T,-1.28548040586931,92,93,8225594,
18014,KoreanKhe,,,,,,,,KZ,R,-1.76233266953151,26,27,8211829,
16259,Korikilinchu,,,,,0,,,PE,T,-1.97985334528657,81,82,8218994,
15530,Legendsergio,,,,,0,,,ES,P,-1.76884005717751,38,39,8218645,
19357,Light,,,,,,,,FR,P,-1.82118033561619,25,26,8223004,
3980,LilBunny,,,,4615,2,,,US,Z,-0.797894814181936,25,26,8213257,
19067,Miracle,,,,,,,,US,Z,-1.80027913571243,26,27,8217937,
21613,moinfiesta,,,,,,,,SE,T,-1.92161691298813,25,26,8222874,
2356,Koro,,,,,,,,JP,Z,-1.37640733320707,106,107,8220817,
14689,MrWinWon,,,,,,,,RU,P,-1.70358180680653,41,42,8212432,
19938,nelle,,,,,,,,AU,Z,-1.8555900707568,28,29,8221550,
10718,NerdStompR,Josh Smith,,,,0,,,US,P,-1.29686182270551,41,42,8220386,
7201,NiceLiquid,,,,,,,,AU,T,-0.854243865998786,28,29,8209000,
21521,Obama,,,,,,,,DE,T,-2.19153439347138,49,50,8212651,
15300,zblobyeah,,,,,,,,FR,R,-1.65096068989365,26,27,8213788,
592,Zero,Tobias Otte,,,2298,3,"",,DE,T,-0.830873619088198,63,64,8218943,
311,RaNgeD,Austin King,,2,2502,2,RaNgeD,345,US,P,-1.82027548502487,268,269,8214842,
1172,Gerrard,박외식,1984-03-07,2,1893,1,"",,KR,Z,-1.20323042673509,142,143,8223805,Park Oe Sik
1750,Nado,"",1995-10-06,2,3802,3,"",,KR,T,-1.33004633665896,112,113,8226005,Kim Han Byul
1860,RunInSquares,,,2,,,,,KR,T,-0.539105993079289,28,29,8222478,
1891,Luna,송슬기,,2,3857,3,,,KR,P,-0.613181341666406,42,43,8211363,Song Seul Ki
1949,Sin,,,2,,,,,KR,Z,-0.626156379030292,25,26,8225232,
2018,MaxGGTime,신건수,,2,,0,,,KR,P,-0.637387500184289,25,26,8213304,Sin Kun Soo
2042,Mercury,"",,2,,,Mercury,,KR,T,-0.766694630684859,34,35,8220429,
3166,Wannabecool,Lee Won Tae,,2,2956,2,"",,US,P,-0.983364339883277,105,106,8209358,
2185,nordddi,,,2,,,,,PL,Z,-0.977532323471889,28,29,8208076,
3287,Maximus,,,2,3042,2,,,US,T,-1.16542256410509,112,113,8216539,
3328,NUKS,,,2,3186,2,,,PH,Z,-1.84480731275556,250,251,8227398,
4591,TBo,Thane Borden,,,,,,,CA,Z,-0.941201155974544,32,33,8208091,
2097,SniXSniPe,Michael Niven,,2,4719,3,,,US,S,-1.13263122104272,99,100,8215791,
3380,Oddz,Ryan Kent,,2,3311,2,,,CA,P,-0.651570021329246,28,29,8215311,
3557,RemarK,Matthew Kramer,,2,3576,2,"",,US,P,-1.00577994471054,82,83,8223656,
7555,Ryu,Eduard Condori,,2,,0,Ryu,,PE,Z,-1.38000507465558,115,116,8207355,
9899,Rom,Romain Congos,,2,,0,,,FR,P,-1.56931220486939,92,93,8228245,
10396,Gödü,,,3,,0,,,FR,Z,-1.19583753713504,28,29,8222286,
7759,Kalikah,,,4,,,,,AU,R,-0.713636825259852,28,29,8211798,
21569,AHLLEGADOTHOR,,,,,,,,PE,P,-1.96029554609002,25,26,8225554,
9309,Azure,,,,,,,,TW,T,-1.33607799812771,39,40,8226461,
10778,BaRaGooD,"",,,,,"",,FR,P,-2.13786877643127,187,188,8228360,""
22241,chellout,,,,,,,,,R,-1.97782386886651,28,29,8212953,
18876,Chickenman,,,,,0,,,US,Z,-2.24369418286927,99,100,8211659,
11875,Darkcrosh,"",,,,,"",,DE,P,-1.38716477242587,34,35,8208385,""
8243,DarkSiV,,,,,,,,RU,P,-1.08754678716675,29,30,8210121,
12305,Kleinkram,"",,,,,"",,US,Z,-0.91643618672586,28,29,8221942,""
20638,Klevek,,,,,,,,PL,Z,-1.96734785388419,26,27,8220044,
15585,Klokker,,,,,,,,DK,T,-1.6142863731029,26,27,8226914,
7448,KMT,,,,,,,,,T,-1.04241060354036,28,29,8221508,
13420,LSDREAMER,François Rohrl,,,,0,,,FR,P,-1.46585256564359,31,32,8225398,
1057,OgerEli,Martin Elitzer,,,,,,,DE,Z,,25,26,8208359,
23112,OGNotail,,,,,,,,CN,Z,-2.09272306959975,25,26,8223924,
7576,oGrNsCo,,,,,,,,AU,P,-0.774474479438556,28,29,8220663,
9924,Overdoz,,,,,,,,IT,T,-1.24021047721807,28,29,8215875,
16860,OverLoord,,,,,,,,PL,Z,-1.73021405850521,26,27,8210968,
11272,OverMinD,,,,,,,,PL,T,-1.3447778237786,28,29,8225493,
5906,PzYs,Sebastian Zurita,,,,,"",,DK,P,-0.825633248056593,29,30,8227735,
1074,Qareh,Patrick Levertz,,,,0,,,DE,Z,-0.977368295048828,28,29,8212202,
33,Puzzle,김상준,1992-10-02,2,946,3,,220,KR,P,-1.46489268717159,287,288,8207349,Kim Sang Jun
224,SjoW,Jeffrey Brusi,1986-12-23,2,1777,3,SjoW,88,SE,T,0.0579542065316911,25,27,8212646,
644,Snake,Дмитро Григор'єв,1989-08-02,2,1783,2,,,UA,Z,-0.767731023974729,47,48,8228209,Dmytro Hryhorev
1783,PsiOniC,Paul Daniel dit Andrieu,1995-12-15,2,,0,,,FR,P,-1.5902655249018,295,296,8221037,
1811,Thorminator,Thor Bagge,,2,,,"",,DK,Z,-1.30416360173253,104,105,8225882,""
4169,ThisGameSuck,,,2,,,,,SE,Z,-0.90512810171767,52,53,8212086,
4512,ShaGGy,Tom Raeymaekers,,2,,0,,,BE,Z,-1.37838748928039,98,99,8213279,
748,Panther,이우현,,2,4215,2,,,KR,T,-0.823317958380346,50,51,8220313,Lee Woo Hyun
11852,MadWorld,,,3,,0,,,CA,Z,-1.59367725595361,37,38,8221424,
3776,Apollo,,,3,4254,2,,,US,Z,-0.834498225405722,35,36,8222719,
1745,VoidRay,,,2,4450,3,,,KR,P,-0.785310937446374,34,35,8222854,
8719,NeXa,Tan-Annam Nguyen,,2,,0,"",,CA,P,-1.98620881030933,201,202,8221618,""
15283,FiRePlaY,,,2,,0,,,FR,T,-2.49490092438687,125,126,8207232,
7263,장태민,,,3,,,,,KR,P,-0.711835879630036,27,28,8207609,
7032,CanCho,박찬은,,3,,0,,,KR,Z,-1.95207250422773,245,246,8208443,Park Chan Eun
18687,Saiko,,,3,,0,,,SG,P,-1.75722758893943,26,27,8225000,
20068,Tao,,,3,,,,,UK,P,-2.29120600608501,37,38,8225924,
17608,Timmeh,"",,3,,,"",,NL,Z,-1.88248084186807,28,29,8212266,""
7994,Havoc,,,3,,,,,US,T,-1.61779654090013,83,84,8227508,
16847,Huitzi,,,3,,,,,FR,T,-1.90254061544139,36,37,8210650,
15440,Hypno,,,3,,,,,US,Z,-2.06071272624135,91,92,8214230,
11682,Milka,Максим Березин,,3,,0,,,RU,P,-1.63772163385623,185,186,8221955,Maksim Berezin
9780,MimeronVex,"",,3,,0,"",,BR,P,-2.08079574887266,175,176,8208231,""
7637,이창용,,,3,,,,,KR,P,-0.703825064679675,27,28,8213240,
13570,Cantrix,Frank Logrim,,,,,"",,SE,Z,-1.45363757684826,28,29,8208474,""
4107,Cantro,,,,4917,2,,,CA,T,-0.946188295585539,43,44,8211351,
8342,Renewal,,,3,,,,,US,T,-0.778782366062799,28,29,8227100,
17222,ShoeGaze,,,3,,,,,US,Z,-1.78956434651029,28,29,8217773,
19586,LegolaS,,,3,,,,,BR,Z,-2.28978227360059,77,78,8209677,
12520,Capitan,"",,,,,"",,ES,T,-1.8979846402411,107,108,8215124,""
22335,CaptainMinime,,,,,,,,US,P,-2.03124762360337,28,29,8217020,
4202,Daverave,Dave Thomson,,,,0,,,UK,P,-0.922205834718078,62,63,8227550,
9351,DavidGhetto,,,,,,,,NZ,T,-1.20168667621638,28,29,8217036,
12350,davidmg,,,,,,,,CO,P,-2.11634886255231,139,140,8210371,
16513,DeadUncle,,,,,,,,DE,P,-1.71902609714617,28,29,8208510,
11295,Desta,,,,,,,,MY,P,-1.37633443394551,28,29,8222992,
15904,Destructov,,,,,,,,PL,P,-1.7168353380675,28,29,8218761,
12034,Dhan,,,,,,,,CL,Z,-1.36573344383154,26,27,8219340,
50,LucifroN,Pedro Moreno Durán,1991-10-31,1,1603,2,LucifroN,293,ES,T,-1.12841670625436,219,220,8226347,""
62,Shine,"",1994-11-27,1,2331,3,Shine,,KR,Z,-0.779240733254755,97,98,8217970,Choi Kyung Min
471,SonG,Timothé Cynober,,2,2375,2,SonG,562,FR,T,-1.48070013959275,176,177,8218797,
713,YB,변영봉,1994-03-19,2,3220,3,Bong,,KR,P,-1.18587151893288,250,251,8225955,Byun Young Bong
1816,Khyira,Jens Justesen,1988-05-13,2,,,User:DeStRe/Khyira,,DK,T,-1.53854326261473,146,147,8221350,""
1955,JunGle,,,2,,,,,KR,P,-0.931685253526915,61,62,8216436,
2100,Winter,Evan Ballnik,,2,,0,,,US,Z,-2.01208482147383,201,202,8227126,
5844,Fist,林以恆,1996-05-09,2,,0,,,TW,Z,-1.49058215094773,99,100,8214704,Lin Yiheng
6355,KeSPAevryday,유기욱,,2,,0,,,KR,T,-1.84777653582212,159,160,8219510,Ryoo Ki Wook
4016,XiaoJue,俞仕尧,,2,3715,2,,,CN,T,-1.12095220127348,99,100,8209636,Yu Shiyao
4690,Lycosa,"",,2,,,"",,FR,Z,-1.58101368050226,109,110,8219013,""
17699,LegendOfZerg,,,2,,0,,,ID,Z,-1.73791309811403,30,31,8210513,
5276,Flower,白昊,,3,,0,,,CN,Z,-1.20682880905131,82,83,8218668,Bai Hao
23207,Kryo,,,3,,,,,UK,Z,-2.26853256202857,25,26,8208721,
19980,Lucky,,,3,,,,,RU,Z,-1.90475538090772,28,29,8223740,
5935,lucoda,Peter Healy,1997-09-07,3,,0,"",,IE,Z,-1.37135119803304,72,73,8219602,
9039,zIM,,,3,,,,,PH,T,-0.879971767887143,48,49,8221852,
11239,Lumiya,Dean McAndrew,,3,,0,,,AU,T,-2.43496221166348,197,198,8228471,
13000,高冷小傲娇,,,3,,0,,,CN,T,-1.60337320383817,44,45,8214493,
7151,TheAcE,,,3,,0,,,AU,T,-1.49922868370375,146,147,8216540,
13511,mykohchoo,Michael Shrew,,3,,0,"",,US,P,-2.09126384800137,105,106,8212077,""
810,Nuss,Djamal Sadaghiani,,3,,,"",,DE,Z,-1.3036241373715,65,66,8226220,
13583,Redking,"",,3,,,"",,UK,P,-1.53718461937097,27,28,8226050,""
596,hellokitty,Zifeng Wang,1992-02-26,1,4700,2,Hellokitty,473,US,P,-1.01377413381877,91,92,8216440,
1994,HiBaRa,,,2,,,,,KR,T,-0.615216392893087,25,26,8212934,
4552,Hqrdest,Jeremy Danton,,2,,,"",,FR,Z,-1.43145847922087,102,103,8223010,
7046,GaKSiTaL,김태현,,2,,0,,,KR,Z,-0.726040298501013,27,28,8217803,Kim Tae Hyun
10789,TheMusZero,Iiro Kumpulainen,,2,,0,,,FI,P,-1.68095134282428,188,189,8216649,
8508,huubinator,,,2,,,,,NL,P,-1.25396625136707,54,55,8221068,
9985,ghost,"",,3,,,"",,NL,T,-1.34635173059194,28,29,8227703,""
13346,Goldenchild,,,3,,,,,,Z,-1.38410546098318,26,27,8208801,
9176,Vlare,Adam Mirski,,3,,0,,,CA,P,-1.62566594958048,157,158,8227532,
4102,Grahan,Mitchell Kelly,,3,4876,2,"",,US,Z,-2.1058120307381,253,254,8210384,
2052,lilac,,,3,,,,,KR,T,-0.730049639646186,26,27,8225791,
6175,Tossim,,,3,,,,,US,P,-1.38103402141205,56,57,8214645,
13379,Veryn,Tony Pravemann,,3,,0,"",,DE,P,-1.90454908821747,119,120,8207424,""
17692,Kazeno,,,4,,,,,LA,T,-1.7826669115021,27,28,8216459,
6728,foOl,"",,,,,"",,,Z,,25,26,8228136,
15820,KaluzZ,,,,,0,,,CR,T,-2.14039754989155,84,85,8207930,
15798,Kalvot,,,,,,,,PL,T,-1.66230071266446,30,31,8209589,
12165,KaMiZe,,,,,,,,FR,Z,-1.05579201628032,28,29,8219992,
10832,KanyeWest,,,,,,,,US,R,-1.30629321002945,27,28,8227439,
12589,Killah,"",,,,,"",,,T,-1.38697605528056,28,29,8225814,""
2990,PlanetSystem,,,,2305,2,,,,T,-0.453828023285747,25,26,8210369,
6910,KiLLaK,Kevin Khamvongsa,,,,,"",,US,T,,25,26,8215765,
17426,KuchenCake,,,,,,,,DE,Z,-1.89174186930298,54,55,8217053,
3853,Kuldurath,,,,4344,2,,,US,T,-0.80833683470985,28,29,8224977,
19264,Protiselaos,,,,,,,,,T,-1.83836919823626,26,27,8217436,
2978,PsYLaR,,,,2442,2,,,CA,Z,-0.501766635404017,25,26,8217051,
16086,Quebert,,,,,,,,,R,-1.7243639284904,40,41,8220434,
19560,QUEEN,,,,,,,,PY,T,-1.90512557387303,29,30,8215897,
18237,Ragnar,,,,,,,,FR,P,-1.9980529818566,71,72,8214294,
15472,RainBowd,,,,,,,,RU,R,-1.68786938337174,25,26,8216477,
18062,rainpainter,,,,,,,,RU,R,-1.78751316463665,25,26,8222853,
2893,ReiDoGado,,,,2917,3,,,BR,T,,25,26,8211716,
22006,ReZero,,,,,0,,,CN,T,-2.15268294786812,49,50,8222987,
9391,Tail,,,,,0,,,UK,T,-1.22880287467322,26,27,8218284,
1658,Zest,주성욱,1992-07-11,1,977,1,Wooki,,KR,P,0.09599935194837345,277,283,8228447,Joo Sung Wook
7,Rain,정윤종,1992-08-14,1,697,3,Rain_(Korean_Protoss),514,KR,P,0.5446107348142909,35,46,8210775,Jung Yoon Jong
335,joe,Johannes Witt,,1,1752,2,,,DK,P,-1.19925355407208,136,137,8227567,
360,kauP,Alexander Hahn,,1,3506,2,"",528,DE,T,-1.58267585615919,190,191,8216434,
245,State,Ryan Visbeck,1992-09-24,2,2273,2,State,344,US,P,-1.48659374161869,269,270,8218476,""
1762,LabyRinth,도유현,1995-01-16,2,4664,3,LabyRinth,,KR,T,-1.21948000479711,198,199,8219834,Doh Yoo Hyun
8884,Envy,,,2,,0,,,AZ,Z,-1.26501106367957,28,29,8209022,Pavel Osipov
9473,HeltEn,Torbjørn Knutstadengen,1996-04-23,2,,,HeltEn,,NO,T,-1.30442046503044,96,97,8213929,""
802,Megashira,Emil Eklund,,2,,0,,,SE,Z,-1.1377102568961,69,70,8214930,
847,Shinersen,Bogdan Cojocariu,,2,,,,,RO,P,-1.11202453651522,51,52,8225625,
993,robih,Robert Hallinger,,2,4601,2,,,AT,P,-2.36053993315394,270,271,8228105,
5444,memory,,,3,,,,,KR,T,-0.768312502672727,27,28,8214525,
10916,MindTriiks,,,3,,,,,ES,T,-1.3518856335159,26,27,8216746,
6025,MrSnibbles,Adam Farrington,,3,,0,,,UK,Z,-1.29684780925301,69,70,8213679,
14157,Mytology,"",,3,,,"",,FR,T,-2.05729857476597,80,81,8210994,""
1150,Which,Sami Siitonen,,3,2560,2,,,FI,P,-0.582775789633387,28,29,8216715,
5410,Markus,Marek Machálek,,3,,0,,,CZ,T,-2.19217235280977,247,248,8209033,
11791,WhiskeyJack,,,3,,0,,,BG,P,-2.04799107638192,139,140,8226671,Karim Hlaif
23201,Fizzyelf,,,3,,,,,UK,P,-2.12307253501735,25,26,8227931,
1779,Sterling,Sterling Kolde,,3,3097,2,Sterling,,US,T,-1.09773817786877,101,102,8222328,
16235,Pote,"",,3,,,"",,NO,Z,-2.37044336151304,115,116,8217880,""
12431,GreMon,,,3,,0,,,CH,Z,-1.61808343735468,25,26,8216014,
194,Flying,신재욱,1990-07-15,1,643,1,Flying,538,KR,P,-0.544775209247197,28,29,8220144,Shin Jae Wook
230,Fuzer,Samuli Romppanen,1989-05-25,1,1702,2,Fuzer,414,FI,T,-1.65965546258596,236,237,8221892,
549,Superstar,신정민,1986-06-26,1,170,3,,,KR,Z,-0.471167368216167,47,48,8212364,Shin Jung Min
1039,Shmi,Милош Јокић,,2,1816,2,,,RS,T,-0.872961325430123,44,45,8224483,Miloš Jokić
1221,Sirckcraft,John Francesc Rios Oliveros,,2,,0,,,ES,P,-0.88389386481912,28,29,8213187,
1320,ThuocLao,Lê Thanh Hà,,2,,0,,,VN,P,-1.75330196980872,173,174,8224956,Le Thanh Ha
1607,Snow,장윤철,1993-04-01,2,652,1,Snow,,KR,T,-0.655835834084509,27,28,8214735,Jang Yoon Chul
1612,SengCun,김태균,1993-06-22,2,1869,3,,,KR,P,,25,26,8217391,Kim Tae Kyun
2166,TheBigOne,Aurel Wünsch,,2,,,"",,DE,T,-1.60002748744364,156,157,8215236,
2211,SSanaEE,김태균,,2,4814,1,SSanaEE,,KR,Z,-0.877488345741557,66,67,8213921,Kim Tae Kyun
2421,Husam,,,2,,,,,LY,Z,-0.960453223194885,26,27,8225708,
8582,Uzikoti,"",,2,,0,"",,FR,T,-1.59500829840412,222,223,8227930,""
8828,Szxy,,,2,,,,,CN,Z,-1.26099335125933,37,38,8221036,
6831,funnyguy,,,,,,,,CA,P,,25,26,8227394,
146,TargA,Kristoffer Marthinsen,1990-04-15,1,2940,6,TargA,395,NO,Z,-0.615793524779682,69,70,8211206,
163,Socke,Giacomo Thüs,1987-02-02,1,1460,2,Socke,87,DE,P,-1.20061476410265,201,202,8213064,
237,Turuk,Константин Аржавитин,1992-05-19,2,2752,2,Turuk,422,RU,T,-0.734461980731928,71,72,8221436,Konstantin Arzhavitin
239,Stork,송병구,1988-08-04,2,59,1,Stork,,KR,P,-0.745722368140857,103,104,8219448,Song Byung Goo
240,Siw,Владимир Сызранов,1992-08-27,2,2477,2,Siw,,RU,P,-0.828132300662602,71,72,8213522,Vladimir Syzranov
673,Spoon,Felix Petitzon,,2,2170,2,,,BE,P,-0.918803524676364,49,50,8210813,
4198,Zanster,Anton Dahlström,1996-11-21,2,5265,4,Zanster,,SE,Z,-0.956848303334287,37,38,8217697,""
14139,没有征兆鸡吧没了,,,2,,,,,CN,T,-1.62014592959626,35,36,8217558,
709,ZyM,Michael Poli,1995-02-17,2,4151,2,ZyM,,IT,Z,-0.92250871020385,52,53,8223198,
23168,BANG,,,,,,,,,R,-2.11022919398277,38,39,8207729,
15946,BogomoL,,,,,,,,RU,Z,-1.69183248210867,29,30,8213236,
17936,bomjgang,,,,,,,,KZ,R,-1.73065679887263,26,27,8224822,
21832,Boxer,,,,,,,,US,Z,-1.98315930392592,28,29,8216940,
13599,ChickenWings,Alexandre Acha,,,,0,,,BE,T,-1.61311270406443,55,56,8207532,
12574,Creator,,,,,0,,,DE,T,-1.42553871423639,32,33,8217361,
7775,SeekRepreieve,,,3,,,,,AU,Z,-0.81160758612926,28,29,8214559,
8487,Strongmike,,,3,,0,,,AU,Z,-1.40530160526605,55,56,8225047,
12985,Surge,,,3,,0,,,UK,P,-1.52918657540729,27,28,8226138,
22902,CulpaCopiosa,,,,,0,,,BO,T,-2.13453008446144,29,30,8211350,
15277,DagothUr ,"",,,,0,"",,CA,T,-1.63989408786875,26,27,8214307,""
20183,daGovenah,,,,,0,,,CA,P,-2.04972408525727,29,30,8209718,
3626,FoodDealer,,,,3786,2,"",,MY,Z,-0.694514782889829,28,29,8214190,
9163,Immortality,,,,,0,,,VN,P,-1.97499664880348,171,172,8215627,
4962,inko,,,,,,,,LT,P,-0.793746487572791,36,37,8213645,
19384,Jigglypuffgod,,,,,,,,,R,-1.84061661834348,28,29,8221452,
17054,NNKT,,,,,,,,TH,Z,-1.77680676881843,30,31,8221800,
7178,Odyssey,,,,,,,,NZ,T,-0.855173319893681,29,30,8212582,
22126,rustam,,,,,,,,RU,P,-1.97067481277784,27,28,8217441,
20371,ScubaSteve,,,,,,,,US,T,-1.90308428909875,32,33,8213012,
12697,Sentinel,"",,,,,"",,,P,-1.79965014259738,101,102,8219301,""
16016,SeptaSC,,,,,,,,,Z,-1.79141854808266,39,40,8223208,
20614,Septimus,,,,,0,,,AU,Z,-2.08797763881127,48,49,8212528,
11411,SirAspiC,Axel Etienne,,,,0,,,FR,T,-1.27955572104365,28,29,8222008,
20814,WindSteel,,,,,,,,,P,-1.94988371942514,25,26,8225803,
8578,WING,,,,,,,,TH,T,-1.2559949638638,41,42,8219817,
1171,Strange,Алексей Соляков,,2,3284,2,,,RU,P,-1.20509634548104,110,111,8216226,Alexey Solyakov
1810,Vium,Niels Vium,,2,,,"",,DK,P,-1.14051555181748,74,75,8212131,
4784,FreD,,,2,,,,,FR,P,,25,26,8216306,
1305,Ssoja,박웅진,1988-01-03,2,157,1,,,KR,P,-0.40858953987716,32,33,8226867,Park Woong Jin
1644,Human,이주현,,2,2186,1,,,KR,P,-0.304175042183445,25,26,8208036,Lee Joo Hyun
2184,TheDounat,Lukas Flodmark,,2,,0,,,SE,P,-2.10724820051395,277,278,8220829,
3198,ribeye,,,2,3099,2,,,US,P,-0.624803851819665,28,29,8212529,
4341,Soritoen,Jonas Gagner,,2,,0,,,DK,P,-0.614040501320329,27,28,8210021,
4422,Urgetheman,Even Fløholm,,2,,0,,,NO,Z,-0.938273221788772,38,39,8210577,
8540,Sambotto,,,2,,,,,RU,Z,-1.14471986924056,26,27,8225596,
8933,titiledino,Pierre-Etienne Gicquel,,2,,0,,,FR,T,-1.53487240720341,38,39,8225364,
9757,Elyona,"",,3,,,"",,FR,P,-1.42427279571586,52,53,8210726,""
13347,ender,,,3,,,,,,Z,-1.45311047760207,26,27,8226248,
2059,MaMe,Rhet Wylie,1987-05-12,3,2076,3,,,US,P,-1.43055320102338,165,166,8227986,
14218,trueh3ro,,,3,,,,,US,T,-1.57948315050915,25,26,8219096,
3204,Tryhard,Jordan Trabue,,3,3093,2,,,US,T,-1.32979455103484,133,134,8225231,
8846,Tsui,"",,3,,,"",,CN,R,-0.893604957999217,26,27,8225686,""
18543,V3c7or,,,3,,,,,US,T,-1.94922599353013,31,32,8222391,
99,hyvaa,신대근,1991-04-23,2,583,3,hyvaa,,KR,Z,-0.716707838492862,86,87,8221359,Shin Dae Keun
1018,Najzmajs,Marcus Fogelström,1999-11-06,2,4599,2,"",,SE,Z,-1.97524924806657,204,205,8223841,
1690,Motive,원선재,1992-07-12,2,2342,3,Motive,,KR,P,-0.799976246284197,50,51,8218458,Won Sun Jae
1692,PianO,임진묵,1988-03-17,2,,,PianO,,KR,T,-0.846855424249566,58,59,8209443,Lim Jin Mook
19456,Pol,,,2,,0,,,PH,T,-1.8816174261142,30,31,8219728,
19468,Percival,정재영,,2,,0,,,KR,T,-1.68972979307897,30,31,8207363,Jung Jae Yeong
19933,Magician,,,2,,,,,KR,R,-1.65968892609782,28,29,8211733,
2288,HyperDesi,Mark Kaila,,2,,,"",,CA,Z,-1.07073279623275,72,73,8214022,
8965,FurY,"",,2,,0,"",,FR,P,-1.44209298016608,89,90,8214583,""
5461,HelteR,Jan Přikryl,,3,,0,,,CZ,T,-1.13363755608603,69,70,8218946,
7382,Hoodout,Robert Onarheim,,3,,0,,,NO,Z,-1.41723879686102,141,142,8221530,
9233,Hunta,Zack Farmakes,,3,,0,,,US,Z,-1.74603304835532,209,210,8207887,
2150,JakeBake,Jacob Shevloff,,3,3697,3,JakeBake,,CA,Z,-1.02029727256515,62,63,8221489,
2054,mookhyang,,,3,,,,,KR,Z,-0.702486170579908,26,27,8228058,
6003,PAD,Peter Dance,,3,,0,,,UK,Z,-1.25644822617837,51,52,8219955,
17325,repoduck,,,3,,0,,,TH,Z,-1.70778928261692,25,26,8224198,Nattarus Ttang
2030,Reverse,강훈구,,3,,,"",,KR,T,-0.674858360155177,35,36,8211150,Kang Hoon Koo
2201,RockEr,Colbey Robinson,,3,2825,3,,,US,P,-2.00438010242762,298,299,8227831,
12244,Sbaero,,,3,,,,,US,T,-1.4183099460333,36,37,8223406,
7112,Scabe,,,3,,,,,AU,P,-0.949999469519756,40,41,8223876,
13832,Sheva,,,3,,,,,IT,P,-1.65048166771463,28,29,8209330,
14932,Shoes,,,3,,,,,FR,P,-2.15407155641598,92,93,8207288,
